case:concept:name,concept:name,livecycle:type,time:timestamp,process_id,parent_case_id,correlation_id,attributes
case_000002_fractal_1,Report_File_02,start,2025-08-01T12:54:01.947504,Micro_Process,,89b1ec22-c103-453d-996e-131ba8f5e48d,"{'temporal_delay_minutes': 5.18, 'concurrent_activities_in_case': 0}"
case_000002_fractal_1,Report_File_02,complete,2025-08-01T12:55:03.111408,Micro_Process,,84e42802-1f92-4059-84fc-ebfbde4d58db,{'duration_minutes': 1.02}
case_000003,Check_Invoice_01,complete,2025-08-01T12:49:24.282983,Micro_Process,,e98793b2-153c-48e5-91ab-381c4de26c43,"{'duration_minutes': 8.77, 'out_of_order': True, 'delivery_delay_minutes': 8.29}"
case_000003_fractal_1,Check_Invoice_01,start,2025-08-01T12:57:51.478765,Micro_Process,case_000003,b5d7369f-c127-4326-b983-c5b0c3b2dd88,{'fractal_depth': 1}
case_000002,Validate_Form_03,complete,2025-08-01T12:42:01.183467,Simple_Process,,eec5e83d-e102-4d53-a8e3-d6aa5c9b992e,"{'duration_minutes': 8.87, 'out_of_order': True, 'delivery_delay_minutes': 16.63}"
case_000003,Report_File_02,start,2025-08-01T12:59:56.793257,Micro_Process,,4ed304a1-25bb-4b43-a1ec-424432aa71d8,"{'temporal_delay_minutes': 2.26, 'concurrent_activities_in_case': 0, 'out_of_order': True, 'delivery_delay_minutes': -1.25}"
case_000002_fractal_1,Report_File_02_Option_A,start,2025-08-01T12:58:42.617150,Micro_Process,,f53167b8-78aa-40e1-b3a6-7c15af1c950b,"{'temporal_delay_minutes': 3.66, 'concurrent_activities_in_case': 0}"
case_000002_fractal_1,Report_File_02_Option_B,start,2025-08-01T13:00:31.561761,Micro_Process,,67cbc354-6be8-42c6-80dc-f336d0d1d1fc,"{'temporal_delay_minutes': 5.47, 'concurrent_activities_in_case': 0}"
case_000004,Process_Item_01,start,2025-08-01T13:01:04.778779,Simple_Process,,c56ff830-68ae-4bf2-a5bc-6a4f6c8c2b93,"{'temporal_delay_minutes': 2.39, 'concurrent_activities_in_case': 0}"
case_000002,Execute_File_02,complete,2025-08-01T12:49:06.381532,Simple_Process,,9c97b330-e375-4b7f-8ac7-2a62f5c8ce27,"{'duration_minutes': 1.13, 'out_of_order': True, 'delivery_delay_minutes': 13.69}"
case_000003_fractal_1,Check_Invoice_01,complete,2025-08-01T13:03:38.286878,Micro_Process,,83b71116-dd4b-4217-a2b7-efed7a169e4f,"{'duration_minutes': 5.78, 'out_of_order': True, 'delivery_delay_minutes': 0.42}"
case_000003_fractal_1_fractal_1,Check_Invoice_01,start,2025-08-01T13:04:13.651208,Micro_Process,case_000003_fractal_1,15182712-732d-4596-b547-2f36f4af401e,{'fractal_depth': 1}
case_000002_fractal_1,Report_File_02_Option_A,complete,2025-08-01T13:04:24.919816,Micro_Process,,ae8c8d9d-ef9f-41cf-900a-9ab05af406f4,{'duration_minutes': 5.71}
case_000003,Report_File_02,complete,2025-08-01T13:04:49.212773,Micro_Process,,0e8117fb-2451-407b-a534-5c05230891c5,{'duration_minutes': 6.13}
case_000003,Report_File_02_Option_B,start,2025-08-01T13:11:14.787870,Micro_Process,,18127977-f4af-461d-8901-08c4961656ed,"{'temporal_delay_minutes': 6.43, 'concurrent_activities_in_case': 0, 'out_of_order': True, 'delivery_delay_minutes': -20.77}"
case_000003,Report_File_02_Option_B,complete,2025-08-01T12:56:55.384869,Micro_Process,,a59caeef-e742-4ea8-afb9-1905214da4e8,{'duration_minutes': 6.44}
case_000003,Report_File_02_Option_A,start,2025-08-01T13:01:04.716413,Micro_Process,,8eb99b01-3218-4fa3-921c-1347dd381460,"{'temporal_delay_minutes': 4.16, 'concurrent_activities_in_case': 0}"
case_000003,Report_File_02_Option_A,complete,2025-08-01T13:02:54.557586,Micro_Process,,21cf074f-4aca-48f9-9780-27502f77076d,{'duration_minutes': 1.83}
case_000003_fractal_1,Check_Invoice_01,start,2025-08-01T13:03:04.557586,Micro_Process,case_000003,a15e0900-10cc-476c-9902-e0cd18c27ea9,{'fractal_depth': 1}
case_000003,Report_File_02_Option_A,start,2025-08-01T13:06:09.316384,Micro_Process,,72d2840b-4f8d-411f-8bb2-a116e92c6eec,"{'temporal_delay_minutes': 1.34, 'concurrent_activities_in_case': 0}"
case_000002,Analyze_Account_04,start,2025-08-01T13:06:44.688885,Simple_Process,,4e55b01d-42f6-4e5c-8233-777f84d307a2,"{'temporal_delay_minutes': 3.95, 'concurrent_activities_in_case': 0}"
case_000002,Analyze_Account_04,complete,2025-08-01T13:09:05.178199,Simple_Process,,0733e9ad-1550-4660-982b-b2d61ca49e0c,"{'duration_minutes': 2.34, 'out_of_order': True, 'delivery_delay_minutes': -7.06}"
case_000002,Analyze_Account_04_Option_A,start,2025-08-01T13:10:24.525934,Simple_Process,,825c42e2-4f76-41ca-a6f9-d12d7afa467b,"{'temporal_delay_minutes': 8.38, 'concurrent_activities_in_case': 0, 'out_of_order': True, 'delivery_delay_minutes': -7.68}"
case_000002_fractal_1,Report_File_02_Option_B,complete,2025-08-01T13:07:58.305333,Micro_Process,,98b9dca7-485f-4be4-b582-c1823c0d1d35,{'duration_minutes': 7.45}
case_000004,Process_Item_01,complete,2025-08-01T13:08:07.491499,Simple_Process,,a9c6d48d-732e-46c3-8630-b34d097a49ed,{'duration_minutes': 7.05}
case_000002,Analyze_Account_04_Option_B,start,2025-08-01T13:08:09.789759,Simple_Process,,9de795a3-3bc3-438f-a14c-309c05654616,"{'temporal_delay_minutes': 6.14, 'concurrent_activities_in_case': 0}"
case_000002,Analyze_Account_04_Option_A,complete,2025-08-01T13:08:46.164946,Simple_Process,,b8b00593-3828-4a88-bc1e-85166f3f2ea2,{'duration_minutes': 6.04}
case_000002_fractal_1,Check_Invoice_01,start,2025-08-01T13:08:56.164946,Micro_Process,case_000002,bab82a00-ca90-4215-8cef-e81f97457a5b,{'fractal_depth': 1}
case_000003_fractal_1,Report_File_02,start,2025-08-01T13:09:36.387646,Micro_Process,,fc5c4a48-3b62-4287-a58b-aec3cc29ee91,"{'temporal_delay_minutes': 5.55, 'concurrent_activities_in_case': 0}"
case_000003_fractal_1,Check_Invoice_01,complete,2025-08-01T13:10:44.822277,Micro_Process,,39526aac-6f7d-49e9-8eb1-b0c6c5a34c7d,{'duration_minutes': 7.67}
case_000004,Validate_Form_03,start,2025-08-01T13:10:54.063314,Simple_Process,,2e1c7bf9-77c8-4ba6-8920-edab68fe90f2,"{'temporal_delay_minutes': 2.78, 'concurrent_activities_in_case': 0}"
case_000005,Process_Item_01,start,2025-08-01T13:10:54.480138,Simple_Process,,317bc863-7e8f-4eff-b192-3169bd05b810,"{'temporal_delay_minutes': 4.75, 'concurrent_activities_in_case': 0}"
case_000006,Execute_Order_01,start,2025-08-01T13:12:12.693448,Complex_Process,,93769390-ec33-44be-9e5f-b8cb3b8975e3,"{'temporal_delay_minutes': 1.3, 'concurrent_activities_in_case': 0}"
case_000006,Execute_Order_01,complete,2025-08-01T13:15:36.045284,Complex_Process,,6a895b17-478e-41bc-beeb-62b77be5031f,"{'duration_minutes': 3.39, 'out_of_order': True, 'delivery_delay_minutes': -3.53}"
case_000003_fractal_1,Report_File_02,complete,2025-08-01T13:12:36.766361,Micro_Process,,64321035-becb-473a-9509-0cbea1bf40a9,{'duration_minutes': 3.01}
case_000003_fractal_1_fractal_1,Check_Invoice_01,start,2025-08-01T13:12:46.766361,Micro_Process,case_000003_fractal_1,5bbe7233-5da9-4e82-bcd5-b79bf2d1e0ff,{'fractal_depth': 1}
case_000002_fractal_1,Check_Invoice_01,complete,2025-08-01T13:13:04.980495,Micro_Process,,0b117ea6-dbcf-49ab-ad32-e428fd785165,{'duration_minutes': 4.15}
case_000004,Execute_File_02,start,2025-08-01T13:13:37.433151,Simple_Process,,21536eaa-5f28-4f1e-b8cf-3c129a6f78d9,"{'temporal_delay_minutes': 5.5, 'concurrent_activities_in_case': 0}"
case_000003_fractal_1_fractal_1,Check_Invoice_01,complete,2025-08-01T13:14:54.064031,Micro_Process,,a696c4f5-8119-4cb6-8585-b4eaf2720fa2,{'duration_minutes': 2.12}
case_000004,Validate_Form_03,complete,2025-08-01T13:15:03.682224,Simple_Process,,61ad645c-de23-4ece-a4a8-67efc714daf7,{'duration_minutes': 4.16}
case_000006,Review_File_02,start,2025-08-01T13:15:22.371249,Complex_Process,,fc791106-a808-425f-96d6-40757844388c,"{'temporal_delay_minutes': 3.31, 'concurrent_activities_in_case': 0}"
case_000003_fractal_1_fractal_1,Report_File_02,start,2025-08-01T13:15:29.593363,Micro_Process,,671abe84-1fcd-4898-b475-bf89184f91fc,"{'temporal_delay_minutes': 0.59, 'concurrent_activities_in_case': 0}"
case_000007,Execute_Order_01,start,2025-08-01T13:15:55.018322,Complex_Process,,855bc22e-39dd-449d-a10a-acb58b39b8fb,"{'temporal_delay_minutes': 3.3, 'concurrent_activities_in_case': 0}"
case_000003_fractal_1_fractal_1,Report_File_02,complete,2025-08-01T13:17:15.382953,Micro_Process,,15266c3d-406e-458e-b16d-d0be01448362,{'duration_minutes': 1.76}
case_000002_fractal_1,Report_File_02,start,2025-08-01T13:17:22.511096,Micro_Process,,9789894c-f33e-489c-b653-0a87524fa782,"{'temporal_delay_minutes': 4.29, 'concurrent_activities_in_case': 0}"
case_000003_fractal_1,Report_File_02_Option_A,start,2025-08-01T13:17:23.821148,Micro_Process,,c6527779-8cf7-46db-8231-f56ab6c69576,"{'temporal_delay_minutes': 4.78, 'concurrent_activities_in_case': 0}"
case_000003_fractal_1,Report_File_02_Option_A,complete,2025-08-01T13:23:03.518333,Micro_Process,,c44a561d-9fd7-4fb8-a7bd-562f780deea3,"{'duration_minutes': 5.66, 'out_of_order': True, 'delivery_delay_minutes': -13.54}"
case_000003_fractal_1,Report_File_02_Option_B,start,2025-08-01T13:15:50.349782,Micro_Process,,0d3489c7-e2ac-44dd-8c8c-19923b7796a2,"{'temporal_delay_minutes': 6.32, 'concurrent_activities_in_case': 0}"
case_000003_fractal_1_fractal_1_fractal_1,Check_Invoice_01,start,2025-08-01T13:17:25.382953,Micro_Process,case_000003_fractal_1_fractal_1,a31624ae-bf2a-468e-9798-1a330858e8a4,{'fractal_depth': 1}
case_000003_fractal_1,Report_File_02_Option_B,start,2025-08-01T13:17:41.741057,Micro_Process,,38e9f54f-d581-4dad-a0f7-434118686cf4,"{'temporal_delay_minutes': 5.08, 'concurrent_activities_in_case': 0}"
case_000002_fractal_1,Check_Invoice_01,start,2025-08-01T12:58:49.175540,Micro_Process,case_000002,07ead020-58dd-4d1f-abe3-55432a4011e2,"{'fractal_depth': 1, 'out_of_order': True, 'delivery_delay_minutes': 19.54}"
case_000005,Process_Item_01,complete,2025-08-01T13:19:30.057166,Simple_Process,,3563671e-82bf-4c33-852f-21dbceff8cf5,{'duration_minutes': 8.59}
case_000002_fractal_1,Report_File_02,complete,2025-08-01T13:20:34.262693,Micro_Process,,6a5b5ab4-5caa-488c-9aee-d6d38833ac33,{'duration_minutes': 3.2}
case_000004,Execute_File_02,complete,2025-08-01T13:20:43.184841,Simple_Process,,9c555d87-97ef-440f-9fbf-35718aa4a5ee,{'duration_minutes': 7.1}
case_000006,Review_File_02,complete,2025-08-01T13:20:58.405207,Complex_Process,,e8d45236-87f6-4b35-8ff9-ee7885dc5e41,{'duration_minutes': 5.6}
case_000008,Process_Item_01,start,2025-08-01T13:21:22.684606,Simple_Process,,d33514e8-f592-4e0a-8576-47552a4020eb,"{'temporal_delay_minutes': 4.0, 'concurrent_activities_in_case': 0}"
case_000002_fractal_1,Report_File_02_Option_B,start,2025-08-01T13:22:10.447711,Micro_Process,,47bdea09-3fe4-41d0-acbc-7136071f7a15,"{'temporal_delay_minutes': 1.6, 'concurrent_activities_in_case': 1}"
case_000002_fractal_1,Report_File_02_Option_A,start,2025-08-01T13:22:11.172787,Micro_Process,,323ba53f-c0f6-4d6c-8395-c8cfc4f9adb0,"{'temporal_delay_minutes': 1.62, 'concurrent_activities_in_case': 1}"
case_000003_fractal_1,Report_File_02_Option_B,complete,2025-08-01T13:22:11.894034,Micro_Process,,ba74d6e3-1aea-49df-a143-594a929ed86d,{'duration_minutes': 6.36}
case_000002,Analyze_Account_04_Option_B,complete,2025-08-01T13:11:23.800069,Simple_Process,,85c10deb-c3a4-437f-9e2c-76002b89a083,"{'duration_minutes': 3.23, 'out_of_order': True, 'delivery_delay_minutes': 10.87}"
case_000005,Validate_Form_03,start,2025-08-01T13:22:25.600574,Simple_Process,,22bcb276-c5e2-4863-b1f6-e1b16e8eb54e,"{'temporal_delay_minutes': 2.93, 'concurrent_activities_in_case': 0}"
case_000008,Process_Item_01,complete,2025-08-01T13:22:25.868491,Simple_Process,,85cc524a-5bd2-4a6a-b7d8-b3e1de45de6b,{'duration_minutes': 1.05}
case_000003_fractal_1_fractal_1,Report_File_02_Option_B,start,2025-08-01T13:22:38.372238,Micro_Process,,8f2e97f4-6f65-4ca7-bd43-edc0854315b2,"{'temporal_delay_minutes': 5.38, 'concurrent_activities_in_case': 0}"
case_000005,Execute_File_02,start,2025-08-01T13:22:39.849776,Simple_Process,,e0106799-4448-4486-8d0c-7dfce3682558,"{'temporal_delay_minutes': 3.16, 'concurrent_activities_in_case': 0}"
case_000005,Execute_File_02,complete,2025-08-01T13:25:56.076403,Simple_Process,,27d77bd3-3b5d-44b0-a448-43d56b94b6f0,"{'duration_minutes': 3.27, 'out_of_order': True, 'delivery_delay_minutes': -25.95}"
case_000003_fractal_1_fractal_1,Report_File_02_Option_A,start,2025-08-01T13:23:21.572426,Micro_Process,,31e71da8-4262-4b88-84df-570613794acf,"{'temporal_delay_minutes': 6.1, 'concurrent_activities_in_case': 0}"
case_000008,Execute_File_02,start,2025-08-01T13:23:28.014152,Simple_Process,,55ac916f-ff45-4529-9c4e-6361d7be9db1,"{'temporal_delay_minutes': 1.04, 'concurrent_activities_in_case': 0}"
case_000007,Execute_Order_01,complete,2025-08-01T13:25:29.098140,Complex_Process,,bf14d96f-70ea-4056-b792-86da0beece36,{'duration_minutes': 9.57}
case_000003_fractal_1_fractal_1_fractal_1,Check_Invoice_01,complete,2025-08-01T13:25:45.486467,Micro_Process,,650cdb08-35d4-4e8a-8a47-76df0588ea4c,{'duration_minutes': 8.34}
case_000003_fractal_1_fractal_1_fractal_1,Report_File_02,start,2025-08-01T13:30:28.690962,Micro_Process,,65ff49a1-e234-45fe-bc51-17bdfa99fd9a,"{'temporal_delay_minutes': 4.72, 'concurrent_activities_in_case': 0, 'out_of_order': True, 'delivery_delay_minutes': -10.2}"
case_000002_fractal_1,Check_Invoice_01,complete,2025-08-01T13:26:07.429219,Micro_Process,,0d83b315-c203-46f5-8072-3e2387e62c2b,{'duration_minutes': 7.77}
case_000002_fractal_1,Check_Invoice_01,start,2025-08-01T13:10:06.035281,Micro_Process,,52ca1a97-0c08-4b19-9789-44414dad8e24,"{'temporal_delay_minutes': 2.13, 'concurrent_activities_in_case': 0, 'out_of_order': True, 'delivery_delay_minutes': 16.19}"
case_000003_fractal_1_fractal_1_fractal_1,Report_File_02,complete,2025-08-01T13:26:27.387294,Micro_Process,,54c4eb56-134b-4f1e-a4b9-0932eacaeaa1,{'duration_minutes': 6.18}
case_000003_fractal_1_fractal_1,Check_Invoice_01,complete,2025-08-01T13:08:33.195836,Micro_Process,,2b915c46-f0ff-43d3-820b-66d9917a56e7,"{'duration_minutes': 4.33, 'out_of_order': True, 'delivery_delay_minutes': 18.02}"
case_000003_fractal_1_fractal_1,Report_File_02_Option_B,complete,2025-08-01T13:26:34.868973,Micro_Process,,d0b71cb2-a855-4687-a1fe-4f3acd484f61,{'duration_minutes': 3.94}
case_000008,Execute_File_02,complete,2025-08-01T13:26:36.828421,Simple_Process,,70989da2-f27b-4776-a3d6-d74435f70f58,{'duration_minutes': 3.15}
case_000003_fractal_1,Report_File_02_Option_B,complete,2025-08-01T13:26:46.233433,Micro_Process,,eeed23e3-561b-4732-8a8c-1442e50022a8,{'duration_minutes': 9.07}
case_000007,Review_File_02,start,2025-08-01T13:27:26.137382,Complex_Process,,061ff672-f5fa-4722-9e92-71004fe57732,"{'temporal_delay_minutes': 1.95, 'concurrent_activities_in_case': 0}"
case_000002_fractal_1,Report_File_02_Option_A,complete,2025-08-01T13:27:34.816705,Micro_Process,,e12f0191-0786-4903-b36c-ff1f3e849300,{'duration_minutes': 5.39}
case_000008,Validate_Form_03,start,2025-08-01T13:27:37.447333,Simple_Process,,88b84f84-9442-4e6b-aaad-f58a1d8511ea,"{'temporal_delay_minutes': 5.19, 'concurrent_activities_in_case': 0}"
case_000002_fractal_1,Report_File_02_Option_B,complete,2025-08-01T13:28:01.086818,Micro_Process,,4fb72944-ebdb-4b51-8462-1e9e6e00bb91,{'duration_minutes': 5.84}
case_000002_fractal_1,Check_Invoice_01,complete,2025-08-01T13:28:12.695963,Micro_Process,,731c9e6b-c604-434a-be8c-bee72dfe6b03,{'duration_minutes': 1.92}
case_000003_fractal_1_fractal_1_fractal_1,Report_File_02_Option_B,start,2025-08-01T13:29:15.680517,Micro_Process,,2f148238-ef88-4dfe-82a6-016dc2727f22,"{'temporal_delay_minutes': 2.8, 'concurrent_activities_in_case': 0}"
case_000003_fractal_1_fractal_1_fractal_1,Report_File_02_Option_A,start,2025-08-01T13:29:24.260920,Micro_Process,,2d07a5e6-3abd-4a80-a24a-d1a18ec93f75,"{'temporal_delay_minutes': 2.95, 'concurrent_activities_in_case': 0}"
case_000009,Approve_Account_01,start,2025-08-01T13:30:08.796017,Medium_Process,,cf5bb442-c892-4dfb-a972-03a3b13d68e0,"{'temporal_delay_minutes': 0.89, 'concurrent_activities_in_case': 0}"
case_000008,Validate_Form_03,complete,2025-08-01T13:30:49.133590,Simple_Process,,0183e675-0cca-4a1b-a9db-fc0273a76f97,{'duration_minutes': 3.19}
case_000003_fractal_1_fractal_1,Report_File_02_Option_A,complete,2025-08-01T13:31:08.858356,Micro_Process,,0c2546e9-0062-4b46-ba2e-bca2ba647e70,{'duration_minutes': 7.79}
case_000008,Validate_Form_03,start,2025-08-01T13:31:47.078057,Simple_Process,,2adba647-d069-4518-b7de-71deed82bc7b,"{'temporal_delay_minutes': 5.17, 'concurrent_activities_in_case': 0}"
case_000009,Approve_Account_01,complete,2025-08-01T13:31:59.044826,Medium_Process,,c7134bd0-15a2-4fc6-8b71-0e5d54540692,{'duration_minutes': 1.84}
case_000005,Validate_Form_03,complete,2025-08-01T13:32:15.190442,Simple_Process,,668f0f5c-2811-4567-8876-4ceded93a5d3,{'duration_minutes': 9.83}
case_000003_fractal_1_fractal_1_fractal_1,Report_File_02_Option_A,complete,2025-08-01T13:32:34.035846,Micro_Process,,97045e0a-0a50-4cd0-8c85-a84afcdd2111,{'duration_minutes': 3.16}
case_000007,Review_File_02,complete,2025-08-01T13:32:37.169219,Complex_Process,,9739cacf-2f7a-4f27-a1c8-e5d2796c553f,{'duration_minutes': 5.18}
case_000007,Review_Order_03,start,2025-08-01T13:34:04.450482,Complex_Process,,8b9b6e89-70e4-4908-921a-5d2fdc53d83d,"{'temporal_delay_minutes': 1.45, 'concurrent_activities_in_case': 0, 'out_of_order': True, 'delivery_delay_minutes': -24.06}"
case_000007,Review_Order_03,complete,2025-08-01T13:16:45.564402,Complex_Process,,14cfd9bf-4b31-416a-a8ca-48cf98e6d992,{'duration_minutes': 6.74}
case_000007_fractal_1,Check_Invoice_01,start,2025-08-01T13:16:55.564402,Micro_Process,case_000007,a279179a-5fbf-4e65-b2e3-5b2796239de8,{'fractal_depth': 1}
case_000007,Receive_Report_08,start,2025-08-01T13:18:19.201835,Complex_Process,,363796c3-001e-47da-857e-8a4699e03cc6,"{'temporal_delay_minutes': 1.56, 'concurrent_activities_in_case': 0, 'out_of_order': True, 'delivery_delay_minutes': -0.45}"
case_000007_fractal_1,Check_Invoice_01,complete,2025-08-01T13:18:41.562093,Micro_Process,,ba3272bc-b53c-41fc-94b8-1dafa76a4720,{'duration_minutes': 1.77}
case_000007,Analyze_Record_05,start,2025-08-01T13:19:16.744917,Complex_Process,,c7950228-a20e-4bf3-9c7f-9d576fccd88f,"{'temporal_delay_minutes': 2.52, 'concurrent_activities_in_case': 0}"
case_000007,Verify_Item_04,start,2025-08-01T13:19:53.429929,Complex_Process,,0688bb54-1cc8-4fc0-893d-a3cec948b64c,"{'temporal_delay_minutes': 3.13, 'concurrent_activities_in_case': 0}"
case_000007,Verify_Item_04,complete,2025-08-01T13:22:18.240759,Complex_Process,,5ba0dde3-41ec-47fb-bde3-0685699c78d5,"{'duration_minutes': 2.41, 'out_of_order': True, 'delivery_delay_minutes': -22.95}"
case_000007_fractal_1,Check_Invoice_01,start,2025-08-01T12:59:31.450934,Micro_Process,case_000007,f6757521-e0d2-47b6-9f3e-dd9f10d30c9a,{'fractal_depth': 1}
case_000007_fractal_1,Check_Invoice_01,complete,2025-08-01T13:08:50.362898,Micro_Process,,cb57559f-88e7-4757-a7af-05a845def101,{'duration_minutes': 9.32}
case_000007_fractal_1,Report_File_02,start,2025-08-01T13:11:41.212173,Micro_Process,,286ed25e-c986-425d-aaa4-7db08b014c35,"{'temporal_delay_minutes': 2.85, 'concurrent_activities_in_case': 0}"
case_000007_fractal_1,Report_File_02,complete,2025-08-01T13:20:07.592999,Micro_Process,,21e8aa1e-0033-4502-b255-823b5dd3400d,"{'duration_minutes': 8.44, 'out_of_order': True, 'delivery_delay_minutes': -18.04}"
case_000007_fractal_1,Report_File_02_Option_B,start,2025-08-01T13:06:58.865394,Micro_Process,,beda7959-c301-4e80-accb-9e5d3fbafea6,"{'temporal_delay_minutes': 4.89, 'concurrent_activities_in_case': 0}"
case_000007_fractal_1,Report_File_02_Option_A,start,2025-08-01T13:08:32.133552,Micro_Process,,0f6af394-f2ff-4cf0-9413-0cfd0bffe7d2,"{'temporal_delay_minutes': 6.45, 'concurrent_activities_in_case': 0}"
case_000007_fractal_1,Report_File_02_Option_B,complete,2025-08-01T13:15:59.153754,Micro_Process,,3fe525d7-391e-4a63-b854-c569cf48dc48,{'duration_minutes': 9.0}
case_000007_fractal_1,Report_File_02_Option_A,complete,2025-08-01T13:18:11.565547,Micro_Process,,cdc29b25-ac87-4a14-a079-ad78bfd6d326,{'duration_minutes': 9.66}
case_000007,Analyze_Request_14,start,2025-08-01T13:21:31.689799,Complex_Process,,8abc3ff0-84b6-46f4-b6cb-873c3ae0ecea,"{'temporal_delay_minutes': 4.77, 'concurrent_activities_in_case': 0}"
case_000010,Check_Invoice_01,start,2025-08-01T13:23:29.560136,Micro_Process,,1c92809d-6c21-4598-979d-83b10b7a01b3,"{'temporal_delay_minutes': 3.6, 'concurrent_activities_in_case': 0}"
case_000010,Check_Invoice_01,complete,2025-08-01T13:28:55.092069,Micro_Process,,0f1eef78-c660-403e-90e2-871ef713e68f,"{'duration_minutes': 5.43, 'out_of_order': True, 'delivery_delay_minutes': -8.21}"
case_000010,Report_File_02,start,2025-08-01T13:23:02.961338,Micro_Process,,45a79ed1-2466-40c5-bad1-44c458636f9e,"{'temporal_delay_minutes': 2.34, 'concurrent_activities_in_case': 0}"
case_000007_fractal_1,Report_File_02,start,2025-08-01T13:23:51.011193,Micro_Process,,cbb2281b-352d-4311-8160-182419bbad1c,"{'temporal_delay_minutes': 5.16, 'concurrent_activities_in_case': 0}"
case_000007,Receive_Report_08,complete,2025-08-01T13:25:59.460738,Complex_Process,,ab82ab81-25c4-450f-9874-6f1b1d443153,{'duration_minutes': 8.12}
case_000007,Analyze_Request_14,complete,2025-08-01T13:26:30.493677,Complex_Process,,f9cafa23-d9a8-42ec-9b9c-fa805714facd,{'duration_minutes': 4.98}
case_000010,Report_File_02,complete,2025-08-01T13:31:22.286997,Micro_Process,,e73e4541-1e3b-452a-b014-33bb60ac814a,{'duration_minutes': 8.32}
case_000008,Validate_Form_03,complete,2025-08-01T13:34:51.568599,Simple_Process,,4dc89714-5b37-4090-a530-a60576c0f09e,{'duration_minutes': 3.07}
case_000008,Analyze_Account_04,start,2025-08-01T13:34:52.115301,Simple_Process,,378f6b83-5377-41a3-94b3-17da045aa9d3,"{'temporal_delay_minutes': 4.05, 'concurrent_activities_in_case': 0}"
case_000010,Report_File_02_Option_A,start,2025-08-01T13:35:24.760448,Micro_Process,,41a51b24-bd72-4da8-9d72-cb2700d12be3,"{'temporal_delay_minutes': 4.04, 'concurrent_activities_in_case': 0}"
case_000009,Execute_Transaction_02,start,2025-08-01T13:36:14.330934,Medium_Process,,a44e01a7-c2ee-409a-94c0-e7f60f9f32c3,"{'temporal_delay_minutes': 4.25, 'concurrent_activities_in_case': 0}"
